intento: 88 tiempo: 0.02 [0.0283999874630691 0.00358800766511341 0.00403660607342073 0.00359744015885111 0.00270130539629563 0.00237568420449794 0.00414522434637721 0.00339510319531358;0.00358800766511341 0.0271765725046762 0.00308685267192124 0.00378027459357335 0.00241752011108232 0.00369692576974421 0.00473319073449925 0.00342109410972311;0.00403660607342073 0.00308685267192124 0.0286251195850673 0.00291129532730018 0.00317516795263172 0.00258839402583255 0.00478139744054813 0.00380158066038575;0.00359744015885111 0.00378027459357335 0.00291129532730018 0.0274075876814855 0.00361348984061711 0.00259517203405361 0.00459488474737948 0.00303758413631474;0.00270130539629563 0.00241752011108232 0.00317516795263172 0.00361348984061711 0.0286802530844745 0.00258831868342336 0.00385871086646459 0.00336831068270905;0.00237568420449794 0.00369692576974421 0.00258839402583255 0.00259517203405361 0.00258831868342336 0.0272655721954603 0.00442756427072035 0.00244162673351775;0.00414522434637721 0.00473319073449925 0.00478139744054813 0.00459488474737948 0.00385871086646459 0.00442756427072035 0.0293533082380339 0.00366196734548815;0.00339510319531358 0.00342109410972311 0.00380158066038575 0.00303758413631474 0.00336831068270905 0.00244162673351775 0.00366196734548815 0.0282530679125343]
intento: 90 tiempo: 0.019 [0.0330264464918845 0.00451462859285525 0.00625081926781051 0.00385602203237988 0.00333491143585871 0.00386595076420427 0.00492517705249154 0.00495537278098512;0.00451462859285525 0.0350274869063234 0.00541852997666498 0.00503401576759617 0.00553075906723026 0.00447363383030537 0.00602843253133536 0.00542201222595156;0.00625081926781051 0.00541852997666498 0.0355194189637102 0.00353847364443602 0.00454916121345222 0.00394031341815807 0.00407360016740897 0.00536537925450625;0.00385602203237988 0.00503401576759617 0.00353847364443602 0.0355682900963434 0.00355404031692875 0.00466212736354305 0.0046150104543137 0.00537032191369993;0.00333491143585871 0.00553075906723026 0.00454916121345222 0.00355404031692875 0.0322733247852149 0.00294918265093106 0.0035607670625571 0.00485348130605446;0.00386595076420427 0.00447363383030537 0.00394031341815807 0.00466212736354305 0.00294918265093106 0.0353702670881494 0.00630563295486553 0.00463582434290193;0.00492517705249154 0.00602843253133536 0.00407360016740897 0.0046150104543137 0.0035607670625571 0.00630563295486553 0.0363081450729059 0.00560549883102128;0.00495537278098512 0.00542201222595156 0.00536537925450625 0.00537032191369993 0.00485348130605446 0.00463582434290193 0.00560549883102128 0.0369306437503976]
intento: 92 tiempo: 0.018 [0.0275513768623957 0.0025727884713581 0.00276374104966366 0.0033154360806064 0.00353997905223849 0.00320257703930197 0.00307773269713893 0.00240373517926945;0.0025727884713581 0.0275906905413816 0.00305785555153167 0.00308924174020837 0.0040697935514161 0.00297899525692404 0.00321530362481752 0.00282671980664444;0.00276374104966366 0.00305785555153167 0.0264065474438983 0.00299049983034625 0.00316534112732952 0.00252664279584896 0.00339595525950596 0.00358914454934869;0.0033154360806064 0.00308924174020837 0.00299049983034625 0.0275971596319912 0.00387745750561623 0.0039526565048029 0.00398043587893855 0.00342727273345701;0.00353997905223849 0.0040697935514161 0.00316534112732952 0.00387745750561623 0.0284550336036296 0.00407237996093832 0.00390736838785473 0.00349034209625944;0.00320257703930197 0.00297899525692404 0.00252664279584896 0.0039526565048029 0.00407237996093832 0.0278334867451677 0.00391350806120087 0.0035288485029608;0.00307773269713893 0.00321530362481752 0.00339595525950596 0.00398043587893855 0.00390736838785473 0.00391350806120087 0.0268920256474892 0.0034925381918023;0.00240373517926945 0.00282671980664444 0.00358914454934869 0.00342727273345701 0.00349034209625944 0.0035288485029608 0.0034925381918023 0.0267169127822879]
intento: 94 tiempo: 0.018 [0.0311635057707322 0.00471673917251131 0.00497119296805826 0.00479666895148356 0.00454287800906152 0.00434718801113639 0.00338649069939803 0.00471019504544345;0.00471673917251131 0.0316495162002861 0.00498735087855242 0.00452409812800449 0.00349555730745765 0.00385598037135136 0.00348455489125709 0.0050097425678008;0.00497119296805826 0.00498735087855242 0.0319971162166673 0.00495516948651655 0.00324071318573528 0.0046471585130913 0.00488138650400494 0.00451576535867632;0.00479666895148356 0.00452409812800449 0.00495516948651655 0.0310367206293135 0.00321729665366815 0.00297222659529406 0.00355437911236124 0.00386241091917034;0.00454287800906152 0.00349555730745765 0.00324071318573528 0.00321729665366815 0.0302182543367947 0.0032647907260593 0.00281756445057398 0.00533710970392194;0.00434718801113639 0.00385598037135136 0.0046471585130913 0.00297222659529406 0.0032647907260593 0.0291447529446463 0.00395905358612338 0.00333393805612744;0.00338649069939803 0.00348455489125709 0.00488138650400494 0.00355437911236124 0.00281756445057398 0.00395905358612338 0.0309674505553454 0.00412843069833457;0.00471019504544345 0.0050097425678008 0.00451576535867632 0.00386241091917034 0.00533710970392194 0.00333393805612744 0.00412843069833457 0.0322610638794749]
intento: 96 tiempo: 0.019 [0.0313319416164734 0.00392992757847048 0.00358736374492023 0.00350639205118943 0.00355733499001891 0.00371180581366609 0.00417090190969803 0.00388384473272748;0.00392992757847048 0.0305580869988283 0.00383706377311878 0.00412636920865346 0.00516744039627251 0.00366371183399304 0.00533419207649219 0.00343902329310595;0.00358736374492023 0.00383706377311878 0.0313147718786145 0.00348512346938672 0.00357512497380347 0.00393319439767595 0.00392398588592434 0.00272786856950288;0.00350639205118943 0.00412636920865346 0.00348512346938672 0.0323160808302862 0.00445947663530491 0.00388952060655993 0.00492591483389159 0.00314288694213299;0.00355733499001891 0.00516744039627251 0.00357512497380347 0.00445947663530491 0.0314751574771286 0.00421155863976187 0.0054055605562404 0.00428106751785788;0.00371180581366609 0.00366371183399304 0.00393319439767595 0.00388952060655993 0.00421155863976187 0.0302790535154388 0.00501569575960568 0.00420790327805897;0.00417090190969803 0.00533419207649219 0.00392398588592434 0.00492591483389159 0.0054055605562404 0.00501569575960568 0.0322462306425724 0.00423235038575689;0.00388384473272748 0.00343902329310595 0.00272786856950288 0.00314288694213299 0.00428106751785788 0.00420790327805897 0.00423235038575689 0.0309168282616835]
intento: 98 tiempo: 0.018 [0.0297990236169911 0.00458555479083685 0.00312675116643259 0.00369814723362544 0.0046521621467515 0.00356987841708675 0.00413267998047197 0.00414978798889656;0.00458555479083685 0.0300870920264971 0.00302798265661021 0.00418060532583247 0.00362510430276679 0.0036266676136002 0.004019834359159 0.00394449819539321;0.00312675116643259 0.00302798265661021 0.0281397960548176 0.00282188805674536 0.00376690449147601 0.00334453335361789 0.00416578339212509 0.00364145507458628;0.00369814723362544 0.00418060532583247 0.00282188805674536 0.0301308219634788 0.00437816677377151 0.00436055751473174 0.00366415548821084 0.00302078560155433;0.0046521621467515 0.00362510430276679 0.00376690449147601 0.00437816677377151 0.0290675256914837 0.00488102411113845 0.00323378947827544 0.00445401981047087;0.00356987841708675 0.0036266676136002 0.00334453335361789 0.00436055751473174 0.00488102411113845 0.0295943875863696 0.00525758043801742 0.00440312401636899;0.00413267998047197 0.004019834359159 0.00416578339212509 0.00366415548821084 0.00323378947827544 0.00525758043801742 0.0306186115056875 0.00355695217730367;0.00414978798889656 0.00394449819539321 0.00364145507458628 0.00302078560155433 0.00445401981047087 0.00440312401636899 0.00355695217730367 0.0294630758202607]
intento: 100 tiempo: 0.018 [0.0286557050380794 0.00339921175349646 0.00368106007685286 0.00373236543450165 0.00391164260461694 0.00376550512218219 0.00439926363036441 0.00518049717651428;0.00339921175349646 0.0300543381240765 0.00363226193453435 0.0039926024921037 0.00433410902311759 0.00386565375512695 0.00444601145298671 0.00410437911459839;0.00368106007685286 0.00363226193453435 0.0293530471974133 0.00324053764623863 0.00382068243687445 0.00335680216716329 0.0028177423492817 0.00361425060772314;0.00373236543450165 0.0039926024921037 0.00324053764623863 0.0297315249284822 0.00376301097597035 0.00334176869099913 0.0022730805780815 0.00377096686645411;0.00391164260461694 0.00433410902311759 0.00382068243687445 0.00376301097597035 0.0283348529723384 0.00276496041295643 0.00343738641153871 0.00370340252430215;0.00376550512218219 0.00386565375512695 0.00335680216716329 0.00334176869099913 0.00276496041295643 0.0289821836698575 0.00378732920931506 0.00386935432368992;0.00439926363036441 0.00444601145298671 0.0028177423492817 0.0022730805780815 0.00343738641153871 0.00378732920931506 0.0292917553908754 0.00394013386089683;0.00518049717651428 0.00410437911459839 0.00361425060772314 0.00377096686645411 0.00370340252430215 0.00386935432368992 0.00394013386089683 0.0307608597871924]
intento: 102 tiempo: 0.019 [0.0286242159356075 0.00431609515803954 0.0031440037960478 0.00448822409735397 0.00400692039356341 0.00388041437142509 0.00508277126688927 0.004519449320051;0.00431609515803954 0.0298391924175117 0.00390341027419116 0.00298487479565836 0.00329190739395285 0.00331775205962498 0.00383461523735835 0.00330875341104719;0.0031440037960478 0.00390341027419116 0.0284963356365363 0.00318560792928785 0.0028290052841336 0.00278422987708559 0.0037651074975334 0.0028944742253943;0.00448822409735397 0.00298487479565836 0.00318560792928785 0.0278689580330958 0.00333079371079525 0.00406205829809819 0.00385483645675694 0.00355366156129585;0.00400692039356341 0.00329190739395285 0.0028290052841336 0.00333079371079525 0.0284562416811464 0.00431826005142022 0.00475958792367048 0.00303813654591217;0.00388041437142509 0.00331775205962498 0.00278422987708559 0.00406205829809819 0.00431826005142022 0.029899202787651 0.00465874573078106 0.00303922537075629;0.00508277126688927 0.00383461523735835 0.0037651074975334 0.00385483645675694 0.00475958792367048 0.00465874573078106 0.0298212042287982 0.00465193526046126;0.004519449320051 0.00330875341104719 0.0028944742253943 0.00355366156129585 0.00303813654591217 0.00303922537075629 0.00465193526046126 0.0279931401202223]
intento: 104 tiempo: 0.018 [0.030215617489577 0.00381644207711757 0.00473377698094961 0.00444785506743833 0.00372941788833881 0.00400724557842371 0.00383319203422784 0.00415604234160809;0.00381644207711757 0.0287051009900151 0.00366688626505982 0.0040311777637166 0.00259086355786616 0.00437294808935656 0.00324085877033224 0.00365204446661173;0.00473377698094961 0.00366688626505982 0.030199102211173 0.00384716163507863 0.0023099772879787 0.0043781375018614 0.00378689543630976 0.0038041216921341;0.00444785506743833 0.0040311777637166 0.00384716163507863 0.0296022514700635 0.00358321383580446 0.00297157168748645 0.00345444208820189 0.00353208109965264;0.00372941788833881 0.00259086355786616 0.0023099772879787 0.00358321383580446 0.0269870147724075 0.00367653870756772 0.00345574493122231 0.00255341668625496;0.00400724557842371 0.00437294808935656 0.0043781375018614 0.00297157168748645 0.00367653870756772 0.0277512573936089 0.00297481941798912 0.00317779174629281;0.00383319203422784 0.00324085877033224 0.00378689543630976 0.00345444208820189 0.00345574493122231 0.00297481941798912 0.0284390423619514 0.00257241764750988;0.00415604234160809 0.00365204446661173 0.0038041216921341 0.00353208109965264 0.00255341668625496 0.00317779174629281 0.00257241764750988 0.0277301755857668]
intento: 106 tiempo: 0.021 [0.0292414216513246 0.00365128348296002 0.00438538131366734 0.00427374370005776 0.00495659946267314 0.00420271045503586 0.00499364392116708 0.00362858472071963;0.00365128348296002 0.0283894478933192 0.00362281602596782 0.00380498033005662 0.00437423362075791 0.00305164781340471 0.0047655503702096 0.00256174323710583;0.00438538131366734 0.00362281602596782 0.0286939337521649 0.00285860521290111 0.0034103289949085 0.00398744811325074 0.00272205869293527 0.00261033518027531;0.00427374370005776 0.00380498033005662 0.00285860521290111 0.0305606701725634 0.00347175555383022 0.00303386898648307 0.00542091780111335 0.00302062201289959;0.00495659946267314 0.00437423362075791 0.0034103289949085 0.00347175555383022 0.0292330485433839 0.00374127658178554 0.0042791028821857 0.0044133469108644;0.00420271045503586 0.00305164781340471 0.00398744811325074 0.00303386898648307 0.00374127658178554 0.0287252125183324 0.0033981859386839 0.00274907194135201;0.00499364392116708 0.0047655503702096 0.00272205869293527 0.00542091780111335 0.0042791028821857 0.0033981859386839 0.0323145765999287 0.00335633124332254;0.00362858472071963 0.00256174323710583 0.00261033518027531 0.00302062201289959 0.0044133469108644 0.00274907194135201 0.00335633124332254 0.0279138208738007]
intento: 108 tiempo: 0.019 [0.0277393726885178 0.00281619648568489 0.00314029238435075 0.00333453775710771 0.00311171137035474 0.00453093643655803 0.00351954892947518 0.00391728481247959;0.00281619648568489 0.0270551894309645 0.00348344704931929 0.00321482644219431 0.00372160595555364 0.00337103470882959 0.00263854194171091 0.00346048639193741;0.00314029238435075 0.00348344704931929 0.0283276858567161 0.00314787195942461 0.00408452130378976 0.00445235920343649 0.00397351392318386 0.00385366981667952;0.00333453775710771 0.00321482644219431 0.00314787195942461 0.0270950823084808 0.00282634571476511 0.00293113449655258 0.00292829280343849 0.00270611233450798;0.00311171137035474 0.00372160595555364 0.00408452130378976 0.00282634571476511 0.027402385954002 0.00435112598861083 0.00332138869696845 0.00339048234360488;0.00453093643655803 0.00337103470882959 0.00445235920343649 0.00293113449655258 0.00435112598861083 0.0272789201398043 0.00409441799440702 0.00354977633386663;0.00351954892947518 0.00263854194171091 0.00397351392318386 0.00292829280343849 0.00332138869696845 0.00409441799440702 0.0267693742469125 0.00366685759738542;0.00391728481247959 0.00346048639193741 0.00385366981667952 0.00270611233450798 0.00339048234360488 0.00354977633386663 0.00366685759738542 0.0273325966491193]
intento: 110 tiempo: 0.018 [0.0335891716394514 0.004129871625931 0.00426701723532625 0.00454644234806453 0.00437495352734931 0.00328718133500504 0.00409709570152559 0.00407785003273618;0.004129871625931 0.0317404035243957 0.00472144708396459 0.00384280420174751 0.00454900447264484 0.00400453061212912 0.00459947141219558 0.00490302976342803;0.00426701723532625 0.00472144708396459 0.0353434369186267 0.00494501052768202 0.00466682521667715 0.00439016181534522 0.00534999769503426 0.00527709718076698;0.00454644234806453 0.00384280420174751 0.00494501052768202 0.0326466417175133 0.00480875442921065 0.00382556310718321 0.00294034346019683 0.00310002211879259;0.00437495352734931 0.00454900447264484 0.00466682521667715 0.00480875442921065 0.0319437608480415 0.00361693375042788 0.00369065884892624 0.00544963150409396;0.00328718133500504 0.00400453061212912 0.00439016181534522 0.00382556310718321 0.00361693375042788 0.0316564393737402 0.00420919846292835 0.00348976803330239;0.00409709570152559 0.00459947141219558 0.00534999769503426 0.00294034346019683 0.00369065884892624 0.00420919846292835 0.0321051479294074 0.0048929139649924;0.00407785003273618 0.00490302976342803 0.00527709718076698 0.00310002211879259 0.00544963150409396 0.00348976803330239 0.0048929139649924 0.0336220976072278]
intento: 112 tiempo: 0.019 [0.0315301607477344 0.00558390993026506 0.00490293923254642 0.00433272799574742 0.00405153883804528 0.00377675173408411 0.0042441652042488 0.0039487227679223;0.00558390993026506 0.0323759120819185 0.0039381762579689 0.00445239916954792 0.00392443656934429 0.00447429377550729 0.00510157197955215 0.00362211959092958;0.00490293923254642 0.0039381762579689 0.0314294325570617 0.00387582063867525 0.00358921384136186 0.00477137836241462 0.00294815195467346 0.0046377941697484;0.00433272799574742 0.00445239916954792 0.00387582063867525 0.0317727088412417 0.00342203987434231 0.00448103933815637 0.0034113247827873 0.0024534404135009;0.00405153883804528 0.00392443656934429 0.00358921384136186 0.00342203987434231 0.0306846038319361 0.00387310313649846 0.00357511986923547 0.00405767949349835;0.00377675173408411 0.00447429377550729 0.00477137836241462 0.00448103933815637 0.00387310313649846 0.031388136368964 0.00309329500277702 0.00362085518641904;0.0042441652042488 0.00510157197955215 0.00294815195467346 0.0034113247827873 0.00357511986923547 0.00309329500277702 0.0309974363721552 0.00348067451386046;0.0039487227679223 0.00362211959092958 0.0046377941697484 0.0024534404135009 0.00405767949349835 0.00362085518641904 0.00348067451386046 0.0303348013951593]
intento: 114 tiempo: 0.018 [0.0281915124764403 0.00370656757200875 0.00344098444785925 0.00301553379087348 0.00309406231370936 0.00352711031687083 0.00423933845500575 0.00390336570068778;0.00370656757200875 0.0290102888245559 0.00355632443892109 0.00376838888837493 0.0035129953394528 0.00385297165386731 0.0032146065881882 0.00275544192840908;0.00344098444785925 0.00355632443892109 0.0274939476656221 0.00281373203211802 0.00379616575474293 0.00425669548771471 0.00459473024224971 0.00283085930814588;0.00301553379087348 0.00376838888837493 0.00281373203211802 0.0284011442121066 0.00295692264336399 0.00356431895496346 0.00310933161898321 0.00322735114269911;0.00309406231370936 0.0035129953394528 0.00379616575474293 0.00295692264336399 0.0273507103765004 0.00298680519047943 0.00388256498871803 0.00284333694699868;0.00352711031687083 0.00385297165386731 0.00425669548771471 0.00356431895496346 0.00298680519047943 0.0293312007288142 0.00340260171996664 0.0048874433523324;0.00423933845500575 0.0032146065881882 0.00459473024224971 0.00310933161898321 0.00388256498871803 0.00340260171996664 0.0276703385323516 0.00294343560762704;0.00390336570068778 0.00275544192840908 0.00283085930814588 0.00322735114269911 0.00284333694699868 0.0048874433523324 0.00294343560762704 0.0283820824911055]
intento: 116 tiempo: 0.02 [0.0288368022674112 0.0038745667173718 0.00331024876331839 0.00243529155100365 0.00305843409053349 0.00330734289324705 0.00381517674380852 0.00288954040022693;0.0038745667173718 0.0276065484744397 0.00413095878644536 0.00359248149840495 0.00395257343048169 0.00336371924478097 0.00312898611799291 0.00357841312829878;0.00331024876331839 0.00413095878644536 0.0301962563850888 0.00487559758859282 0.00398026000849873 0.00374242247363571 0.00449904133789458 0.00376553984835422;0.00243529155100365 0.00359248149840495 0.00487559758859282 0.0286590030157637 0.0038656221590329 0.0037889299521801 0.00346941351446566 0.0041277440814893;0.00305843409053349 0.00395257343048169 0.00398026000849873 0.0038656221590329 0.0282515801777446 0.00383104844951692 0.00392785430567192 0.00334658115409434;0.00330734289324705 0.00336371924478097 0.00374242247363571 0.0037889299521801 0.00383104844951692 0.029937595606993 0.0028514333664541 0.00493069077534768;0.00381517674380852 0.00312898611799291 0.00449904133789458 0.00346941351446566 0.00392785430567192 0.0028514333664541 0.0283822349998267 0.00351844913312919;0.00288954040022693 0.00357841312829878 0.00376553984835422 0.0041277440814893 0.00334658115409434 0.00493069077534768 0.00351844913312919 0.0293050966159294]
intento: 118 tiempo: 0.018 [0.0302013144509966 0.00420932375523549 0.00380000155032417 0.00393691868685372 0.00414436589805011 0.00496334476519777 0.00403956720478018 0.0039889169758742;0.00420932375523549 0.0294792346637389 0.00327953752238173 0.00359893029874207 0.00373789535506135 0.00413553481613013 0.00419341949881613 0.00423173408726121;0.00380000155032417 0.00327953752238173 0.0320937197679131 0.00373388700733704 0.00424883100052053 0.00525162712113011 0.00441704746238631 0.00370765314748968;0.00393691868685372 0.00359893029874207 0.00373388700733704 0.0305552280359806 0.00411359398618385 0.00416164621869497 0.00349528471770456 0.00307733376585207;0.00414436589805011 0.00373789535506135 0.00424883100052053 0.00411359398618385 0.0317683361895387 0.00517359697807069 0.00471662396995438 0.00380394568946567;0.00496334476519777 0.00413553481613013 0.00525162712113011 0.00416164621869497 0.00517359697807069 0.0322745707119115 0.00418817889412162 0.00383536062008882;0.00403956720478018 0.00419341949881613 0.00441704746238631 0.00349528471770456 0.00471662396995438 0.00418817889412162 0.0308543800355589 0.00397995070140821;0.0039889169758742 0.00423173408726121 0.00370765314748968 0.00307733376585207 0.00380394568946567 0.00383536062008882 0.00397995070140821 0.0305875071455322]
intento: 120 tiempo: 0.02 [0.0287772605893076 0.00300783860413737 0.00285659056401022 0.00245794652613016 0.00473554284968956 0.0031795606628107 0.00292989948447042 0.00308922779589237;0.00300783860413737 0.031576427078211 0.00415835148980536 0.00380781999043217 0.00491872055302088 0.00458505483814634 0.00399470214067067 0.0053702081340835;0.00285659056401022 0.00415835148980536 0.0300454181860215 0.00388148234915199 0.00465199683840511 0.00428714215929076 0.00348957854593828 0.00351153862364329;0.00245794652613016 0.00380781999043217 0.00388148234915199 0.0293632255919863 0.0053087081877879 0.0046323159177698 0.00359727399790838 0.00393673147959522;0.00473554284968956 0.00491872055302088 0.00465199683840511 0.0053087081877879 0.031879584309062 0.00566039366575591 0.00314381611067785 0.00421806297104744;0.0031795606628107 0.00458505483814634 0.00428714215929076 0.0046323159177698 0.00566039366575591 0.0319406875690585 0.00362742909584612 0.00409906291395539;0.00292989948447042 0.00399470214067067 0.00348957854593828 0.00359727399790838 0.00314381611067785 0.00362742909584612 0.0296831151369467 0.00303799536467337;0.00308922779589237 0.0053702081340835 0.00351153862364329 0.00393673147959522 0.00421806297104744 0.00409906291395539 0.00303799536467337 0.031445329842764]
intento: 122 tiempo: 0.019 [0.0262623129092934 0.00339821644682397 0.00324627972298101 0.00378540112905558 0.00322545651582031 0.0035998089885568 0.00383831731094908 0.00379160377207968;0.00339821644682397 0.0278135780224616 0.00319311302614695 0.0036890457035722 0.00255987748130437 0.00394608344957198 0.00273108285971045 0.00391016775213816;0.00324627972298101 0.00319311302614695 0.0263606534618273 0.00288382764854866 0.00227001919623488 0.00394442769058894 0.0028800153350121 0.00329478300950811;0.00378540112905558 0.0036890457035722 0.00288382764854866 0.0271175256403829 0.00400736493962234 0.00374538147971361 0.00357437969199843 0.00398051031940777;0.00322545651582031 0.00255987748130437 0.00227001919623488 0.00400736493962234 0.027676859812867 0.00298103639231935 0.00333423744457564 0.00395645186642951;0.0035998089885568 0.00394608344957198 0.00394442769058894 0.00374538147971361 0.00298103639231935 0.0277773393109898 0.00352920586076812 0.00430932234154279;0.00383831731094908 0.00273108285971045 0.0028800153350121 0.00357437969199843 0.00333423744457564 0.00352920586076812 0.0275428454517579 0.00392110656639288;0.00379160377207968 0.00391016775213816 0.00329478300950811 0.00398051031940777 0.00395645186642951 0.00430932234154279 0.00392110656639288 0.0282571486615063]
intento: 124 tiempo: 0.018 [0.0279089542885212 0.00320719411100566 0.0029244224420555 0.00400670979650695 0.00365454190534837 0.00365804598758965 0.0037843997766894 0.00404566616057434;0.00320719411100566 0.0278038740942685 0.00237665279145431 0.00389749524653014 0.0027950277623244 0.00338871734939707 0.00365583420023234 0.00380753695331351;0.0029244224420555 0.00237665279145431 0.0272209528644171 0.00244107553000584 0.0038273858208014 0.00341071027904538 0.00307085794620177 0.00295323878776687;0.00400670979650695 0.00389749524653014 0.00244107553000584 0.0278278996699508 0.00379587233187296 0.00344121987606626 0.00345486499269597 0.00233876861018369;0.00365454190534837 0.0027950277623244 0.0038273858208014 0.00379587233187296 0.0273368755276249 0.00330447784624327 0.00313448584459832 0.00276942393714562;0.00365804598758965 0.00338871734939707 0.00341071027904538 0.00344121987606626 0.00330447784624327 0.0272297150680011 0.00389235721429622 0.00401011134836704;0.0037843997766894 0.00365583420023234 0.00307085794620177 0.00345486499269597 0.00313448584459832 0.00389235721429622 0.026691167428595 0.00345749329686201;0.00404566616057434 0.00380753695331351 0.00295323878776687 0.00233876861018369 0.00276942393714562 0.00401011134836704 0.00345749329686201 0.0268146898338904]
intento: 126 tiempo: 0.018 [0.0308015426714962 0.00484068159483401 0.0041007085231961 0.00446351871971204 0.00358376025102327 0.00399864600203186 0.00370236122112778 0.00419560020838284;0.00484068159483401 0.0312338734484814 0.00370302822002535 0.00451659818671234 0.00464567391269233 0.00459941230938608 0.00435264253584412 0.00398250701825313;0.0041007085231961 0.00370302822002535 0.0316927914128061 0.00412806753442981 0.00396608208263625 0.00441374855837718 0.00350267917972204 0.00364143147702042;0.00446351871971204 0.00451659818671234 0.00412806753442981 0.0302851450738937 0.00430642251767629 0.00465407940212646 0.0040114592345307 0.00300635743042611;0.00358376025102327 0.00464567391269233 0.00396608208263625 0.00430642251767629 0.0297557844156517 0.00398571416630084 0.00294358157467984 0.00402593190978789;0.00399864600203186 0.00459941230938608 0.00441374855837718 0.00465407940212646 0.00398571416630084 0.0312079734144466 0.00535759796528746 0.00373296540148167;0.00370236122112778 0.00435264253584412 0.00350267917972204 0.0040114592345307 0.00294358157467984 0.00535759796528746 0.0311434510447782 0.00360511292891347;0.00419560020838284 0.00398250701825313 0.00364143147702042 0.00300635743042611 0.00402593190978789 0.00373296540148167 0.00360511292891347 0.0294470417301248]
intento: 128 tiempo: 0.019 [0.0263633621184979 0.00399848619917484 0.00291605781105108 0.00344821655274635 0.00308696539860889 0.00277520509038619 0.00280970788522482 0.00356424700147417;0.00399848619917484 0.0279489471921305 0.00407793223205283 0.00402366018744618 0.00389328179804606 0.00380742460085596 0.00331707123895501 0.00304281929963018;0.00291605781105108 0.00407793223205283 0.0268136731925788 0.00321427318042897 0.00308290626294769 0.00404369634774553 0.00380279804403016 0.00390964773938786;0.00344821655274635 0.00402366018744618 0.00321427318042897 0.0274583766738205 0.00327089271185969 0.00449586474799033 0.00411968031176763 0.00361404566841111;0.00308696539860889 0.00389328179804606 0.00308290626294769 0.00327089271185969 0.0271885276518742 0.00322811837540035 0.00302051306768233 0.00344148984539851;0.00277520509038619 0.00380742460085596 0.00404369634774553 0.00449586474799033 0.00322811837540035 0.0285433384665855 0.00383907913317499 0.00371625788827509;0.00280970788522482 0.00331707123895501 0.00380279804403016 0.00411968031176763 0.00302051306768233 0.00383907913317499 0.0285379552765137 0.00345289385101221;0.00356424700147417 0.00304281929963018 0.00390964773938786 0.00361404566841111 0.00344148984539851 0.00371625788827509 0.00345289385101221 0.0265286559414206]
intento: 130 tiempo: 0.018 [0.0312984913193557 0.00403087308918603 0.00464267307898296 0.00370989910489457 0.00406315026278668 0.00452558712782144 0.00323288590767661 0.00465185897831713;0.00403087308918603 0.0313679312236268 0.00402218837866733 0.00456894901000032 0.00361098566634288 0.00375014947538334 0.00362853776189379 0.00311185317669871;0.00464267307898296 0.00402218837866733 0.0295890393970609 0.00368524162885808 0.00359104356489386 0.00265514528522808 0.00321285247880404 0.00316093843631943;0.00370989910489457 0.00456894901000032 0.00368524162885808 0.030666625165417 0.00522279751808139 0.00528539540445941 0.00512363305060997 0.00417378808368731;0.00406315026278668 0.00361098566634288 0.00359104356489386 0.00522279751808139 0.0331707444956016 0.00504728902037166 0.00344580993635746 0.00425066122753498;0.00452558712782144 0.00375014947538334 0.00265514528522808 0.00528539540445941 0.00504728902037166 0.0327996367154504 0.00395459775757448 0.00313680425717937;0.00323288590767661 0.00362853776189379 0.00321285247880404 0.00512363305060997 0.00344580993635746 0.00395459775757448 0.0306737157932198 0.00356043888797602;0.00465185897831713 0.00311185317669871 0.00316093843631943 0.00417378808368731 0.00425066122753498 0.00313680425717937 0.00356043888797602 0.0299168273483501]
intento: 132 tiempo: 0.019 [0.0305686488699058 0.00417366991221204 0.00424536741328283 0.00281380943132588 0.00321601643532902 0.00437084389282022 0.00349355749954964 0.00539533481013059;0.00417366991221204 0.0311295767085661 0.00477953884523567 0.00254933331901606 0.00467703005387137 0.00305051227267399 0.00350812909762532 0.00464015005343587;0.00424536741328283 0.00477953884523567 0.0307467441376874 0.0034527784501964 0.00449399796852608 0.00414565414356304 0.00483612288258143 0.00460604740613939;0.00281380943132588 0.00254933331901606 0.0034527784501964 0.0304751321578565 0.00318232945875335 0.00399356510735109 0.0035650357638303 0.00317963076075673;0.00321601643532902 0.00467703005387137 0.00449399796852608 0.00318232945875335 0.0308184133782069 0.00452343312494467 0.00475388407637051 0.00502509321395871;0.00437084389282022 0.00305051227267399 0.00414565414356304 0.00399356510735109 0.00452343312494467 0.0297675069206794 0.00425273457049019 0.00405540428924734;0.00349355749954964 0.00350812909762532 0.00483612288258143 0.0035650357638303 0.00475388407637051 0.00425273457049019 0.0308827442426462 0.0042928691852631;0.00539533481013059 0.00464015005343587 0.00460604740613939 0.00317963076075673 0.00502509321395871 0.00405540428924734 0.0042928691852631 0.0330026818857663]
